record_type,company_name,tender_id,year,tender_date,contract_date,buyer_institution,city,region,procurement_type,procedure_type,tender_title,product_group,product_name,unit,quantity,delivery_months,competitor_count_estimate,estimated_unit_cost_try,estimated_total_cost_try,winning_unit_price_try,contract_value_try,internal_unit_cost_try,gross_margin_pct,gross_profit_try,discount_to_estimated_cost_pct,cpi_factor_to_2025,sector_price_factor_to_2025,inflation_adjusted_unit_price_2025_try,inflation_adjusted_contract_value_2025_try,cpi_factor_to_2026,inflation_adjusted_unit_price_2026_try,inflation_adjusted_contract_value_2026_try,result,strategic_fit_score,data_note
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0334,2023,2023-01-11,2023-02-13,İzmir Devlet Hastanesi,İzmir,Ege,Mal,Pazarlık (MD 21 F),Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,108239,6,4,18.79,2033404.37,15.21,1646137.76,10.93,28.14,463175.14,19.05,1.8898,1.5784,24.0,2598263.84,2.2037,33.52,3627593.78,Kazandı,78.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0335,2023,2023-03-09,2023-04-20,Ordu Devlet Hastanesi,Ordu,Karadeniz,Mal,Pazarlık (MD 21 B),Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,269969,12,5,15.59,4208224.26,14.13,3815078.5,12.8,9.43,359785.44,9.34,1.8898,1.5784,22.31,6021719.9,2.2037,31.14,8407288.49,Kazandı,55.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0336,2023,2022-11-11,2023-01-05,Samsun İl Sağlık Müdürlüğü,Samsun,Karadeniz,Mal,Açık İhale,Metronidazol IV 5 mg/ml 100 ml Alımı,Injectable,Metronidazol IV 5 mg/ml 100 ml,adet,55440,9,3,41.12,2279838.54,39.89,2211443.39,28.36,28.91,639254.0,3.0,1.8898,1.5784,62.96,3490542.24,2.2037,87.91,4873357.8,Kazandı,64.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0337,2023,2023-06-18,2023-08-05,Elazığ Belediye Sağlık İşleri Müdürlüğü,Elazığ,Doğu Anadolu,Mal,Çerçeve Anlaşma,Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,232553,6,4,17.15,3989393.57,16.33,3796996.92,12.95,20.68,785408.07,4.82,1.8898,1.5784,25.77,5993179.94,2.2037,35.99,8367442.11,Kazandı,65.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0338,2023,2023-01-23,2023-03-13,Kayseri Ağız ve Diş Sağlığı Merkezi,Kayseri,İç Anadolu,Mal,Pazarlık (MD 21 F),Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,23816,12,2,16.14,384470.21,12.94,308269.56,8.95,30.88,95207.61,19.82,1.8898,1.5784,20.43,486572.67,2.2037,28.52,679333.63,Kazandı,75.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0339,2023,2023-08-08,2023-09-18,Ordu Belediye Sağlık İşleri Müdürlüğü,Ordu,Karadeniz,Mal,Açık İhale,Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,443611,6,5,8.58,3807568.11,7.49,3324372.77,6.07,18.96,630327.95,12.69,1.8898,1.5784,11.83,5247189.98,2.2037,16.51,7325920.27,Kazandı,61.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0340,2023,2023-04-19,2023-06-11,Denizli İl Sağlık Müdürlüğü,Denizli,Ege,Mal,Açık İhale,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,45670,12,1,111.52,5093094.14,94.21,4302545.27,73.41,22.08,949999.98,15.52,1.8898,1.5784,148.7,6791137.46,2.2037,207.61,9481519.01,Kazandı,59.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0341,2023,2023-09-20,2023-10-16,Mersin İl Sağlık Müdürlüğü,Mersin,Akdeniz,Mal,Pazarlık (MD 21 B),%0.9 NaCl 1000 ml Alımı,IV Solution,%0.9 NaCl 1000 ml,adet,41598,12,4,31.75,1320635.64,28.81,1198336.42,22.0,23.64,283263.18,9.26,1.8898,1.5784,45.47,1891454.2,2.2037,63.49,2640773.97,Kazandı,62.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0342,2023,2023-09-26,2023-10-16,Trabzon İl Sağlık Müdürlüğü,Trabzon,Karadeniz,Mal,Açık İhale,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,36488,3,3,110.1,4017209.95,106.79,3896693.65,83.8,21.53,839049.81,3.0,1.8898,1.5784,168.56,6150541.26,2.2037,235.33,8587143.8,Kazandı,64.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0343,2023,2023-10-27,2023-11-08,Mardin Devlet Hastanesi,Mardin,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,42797,9,8,14.39,615968.98,13.1,560797.26,9.57,26.97,151243.24,8.96,1.8898,1.5784,20.68,885162.4,2.2037,28.87,1235828.92,Kazandı,64.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0344,2023,2022-12-16,2023-01-15,Gaziantep Şehir Hastanesi,Gaziantep,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,18358,12,2,119.64,2196438.21,104.47,1917948.3,88.72,15.08,289258.32,12.68,1.8898,1.5784,164.9,3027289.6,2.2037,230.22,4226582.67,Kazandı,54.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0345,2023,2023-05-19,2023-07-17,Eskişehir Şehir Hastanesi,Eskişehir,İç Anadolu,Mal,Açık İhale,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,126661,3,2,59.43,7527522.48,48.96,6201511.21,33.59,31.39,1946732.08,17.62,1.8898,1.5784,77.28,9788465.3,2.2037,107.89,13666270.25,Kazandı,86.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0346,2023,2023-07-24,2023-09-07,Antalya Devlet Hastanesi,Antalya,Akdeniz,Mal,Açık İhale,Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,39784,6,5,106.84,4250689.53,90.48,3599757.57,70.76,21.8,784819.27,15.31,1.8898,1.5784,142.82,5681857.35,2.2037,199.39,7932785.76,Kazandı,69.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0347,2023,2023-06-20,2023-07-11,Mardin Belediye Sağlık İşleri Müdürlüğü,Mardin,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,340558,6,5,16.61,5658222.92,15.23,5185480.13,12.91,15.2,788106.85,8.35,1.8898,1.5784,24.03,8184761.84,2.2037,33.56,11427242.56,Kazandı,62.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0348,2023,2023-04-24,2023-06-22,Ordu Belediye Sağlık İşleri Müdürlüğü,Ordu,Karadeniz,Mal,Doğrudan Temin,Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,38624,6,5,93.7,3619166.2,83.13,3210886.21,57.59,30.73,986694.49,11.28,1.8898,1.5784,131.22,5068062.79,2.2037,183.19,7075829.94,Kazandı,70.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0349,2023,2023-02-23,2023-04-09,Rize Şehir Hastanesi,Rize,Karadeniz,Mal,Açık İhale,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,17903,12,2,32.24,577171.93,28.98,518875.34,27.7,4.41,22879.58,10.1,1.8898,1.5784,45.75,818992.84,2.2037,63.86,1143445.59,Kazandı,50.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0350,2023,2023-10-14,2023-12-07,Kayseri Üniversite Hastanesi,Kayseri,İç Anadolu,Mal,Açık İhale,Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,248223,6,2,9.43,2341677.21,7.18,1781089.48,5.33,25.75,458643.71,23.94,1.8898,1.5784,11.33,2811271.64,2.2037,15.82,3924986.89,Kazandı,68.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0351,2023,2023-08-01,2023-09-26,Denizli Ağız ve Diş Sağlığı Merkezi,Denizli,Ege,Mal,Açık İhale,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,217679,12,4,71.3,15520743.88,60.49,13166377.85,47.96,20.7,2725495.41,15.17,1.8898,1.5784,95.47,20781810.8,2.2037,133.3,29014746.87,Kazandı,68.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0352,2023,2023-06-11,2023-07-13,İzmir Belediye Sağlık İşleri Müdürlüğü,İzmir,Ege,Mal,Açık İhale,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,42726,6,4,35.05,1497610.41,30.29,1294177.42,26.92,11.11,143792.93,13.58,1.8898,1.5784,47.81,2042729.64,2.2037,66.75,2851978.78,Kazandı,47.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0353,2023,2023-11-01,2023-12-03,İzmir Üniversite Hastanesi,İzmir,Ege,Mal,Çerçeve Anlaşma,%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,805563,3,3,13.27,10691778.02,11.06,8905945.09,10.6,4.1,365008.93,16.7,1.8898,1.5784,17.45,14057143.74,2.2037,24.37,19626031.19,Kazandı,61.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0354,2023,2023-02-22,2023-04-07,Şanlıurfa Askeri Hastane,Şanlıurfa,Güneydoğu Anadolu,Mal,Açık İhale,Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,42300,6,4,104.93,4438542.81,87.17,3687337.33,61.66,29.27,1079186.21,16.92,1.8898,1.5784,137.59,5820093.25,2.2037,192.1,8125785.27,Kazandı,71.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0355,2023,2022-12-25,2023-02-20,Ordu Devlet Hastanesi,Ordu,Karadeniz,Mal,Doğrudan Temin,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,30777,3,3,41.96,1291351.26,36.49,1122987.4,24.6,32.59,365959.74,13.04,1.8898,1.5784,57.59,1772523.31,2.2037,80.41,2474727.33,Kazandı,75.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0356,2023,2023-10-24,2023-11-17,Konya İl Sağlık Müdürlüğü,Konya,İç Anadolu,Mal,Açık İhale,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,44068,6,6,104.4,4600897.82,90.23,3976312.87,76.41,15.32,609235.63,13.58,1.8898,1.5784,142.42,6276212.23,2.2037,198.84,8762600.67,Kazandı,64.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0357,2023,2023-05-14,2023-06-23,İstanbul Kamu Hastaneleri Birliği,İstanbul,Marmara,Mal,Pazarlık (MD 21 F),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,307809,6,4,27.74,8540001.37,20.39,6277038.42,16.8,17.64,1107162.78,26.5,1.8898,1.5784,32.19,9907677.44,2.2037,44.93,13832709.57,Kazandı,68.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0358,2023,2023-08-01,2023-09-06,Diyarbakır İl Sağlık Müdürlüğü,Diyarbakır,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),%0.9 NaCl 1000 ml Alımı,IV Solution,%0.9 NaCl 1000 ml,adet,30444,6,2,33.32,1014479.35,30.75,936116.37,22.52,26.77,250610.12,7.72,1.8898,1.5784,48.53,1477566.07,2.2037,67.76,2062919.64,Kazandı,62.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0359,2023,2023-04-20,2023-06-10,Adana Üniversite Hastanesi,Adana,Akdeniz,Mal,Açık İhale,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,61684,6,3,59.16,3649015.15,57.38,3539544.7,50.35,12.26,433818.97,3.0,1.8898,1.5784,90.57,5586817.35,2.2037,126.45,7800094.66,Kazandı,51.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0360,2023,2023-07-30,2023-09-24,Erzurum Şehir Hastanesi,Erzurum,Doğu Anadolu,Mal,Açık İhale,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,232165,6,1,13.99,3248700.48,11.9,2762258.76,9.95,16.36,452041.73,14.97,1.8898,1.5784,18.78,4359949.23,2.2037,26.22,6087189.63,Kazandı,61.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0361,2023,2022-12-23,2023-01-27,Eskişehir Devlet Hastanesi,Eskişehir,İç Anadolu,Mal,Açık İhale,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,254335,3,4,10.91,2774935.29,9.63,2449297.42,9.05,6.02,147490.28,11.73,1.8898,1.5784,15.2,3865971.05,2.2037,21.22,5397516.72,Kazandı,57.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0362,2023,2022-11-25,2023-01-10,Kayseri İl Sağlık Müdürlüğü,Kayseri,İç Anadolu,Mal,Açık İhale,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,63292,6,2,58.68,3713718.94,54.61,3456180.46,46.45,14.93,516142.49,6.93,1.8898,1.5784,86.19,5455235.23,2.2037,120.34,7616384.88,Kazandı,52.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0363,2023,2023-07-08,2023-08-21,Bursa Üniversite Hastanesi,Bursa,Marmara,Mal,Pazarlık (MD 21 F),Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,35032,9,3,90.25,3161598.02,79.41,2781801.83,68.25,14.05,390936.09,12.01,1.8898,1.5784,125.34,4390796.01,2.2037,175.0,6130256.69,Kazandı,62.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0364,2023,2023-07-18,2023-08-09,Adana Belediye Sağlık İşleri Müdürlüğü,Adana,Akdeniz,Mal,Pazarlık (MD 21 F),Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,87472,6,4,13.29,1162506.15,11.84,1035952.33,9.4,20.59,213345.54,10.89,1.8898,1.5784,18.69,1635147.15,2.2037,26.09,2282928.15,Kazandı,67.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0365,2023,2023-09-15,2023-11-09,Manisa Askeri Hastane,Manisa,Ege,Mal,Açık İhale,%0.9 NaCl 1000 ml Alımı,IV Solution,%0.9 NaCl 1000 ml,adet,50323,6,4,28.8,1449255.24,25.55,1285899.36,22.27,12.83,164976.32,11.27,1.8898,1.5784,40.33,2029663.56,2.2037,56.3,2833736.42,Kazandı,52.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0366,2023,2023-08-25,2023-10-22,Bursa Üniversite Hastanesi,Bursa,Marmara,Mal,Pazarlık (MD 21 F),%5 Dekstroz 500 ml Alımı,IV Solution,%5 Dekstroz 500 ml,adet,417836,6,2,23.27,9722833.1,19.65,8210329.34,15.09,23.2,1904844.09,15.56,1.8898,1.5784,31.02,12959183.83,2.2037,43.3,18093102.77,Kazandı,75.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0367,2023,2023-08-27,2023-09-11,Eskişehir Kamu Hastaneleri Birliği,Eskişehir,İç Anadolu,Mal,Açık İhale,%10 Dekstroz 500 ml Alımı,IV Solution,%10 Dekstroz 500 ml,adet,68492,6,3,25.3,1732792.48,21.54,1475214.24,17.26,19.84,292713.19,14.86,1.8898,1.5784,34.0,2328478.16,2.2037,47.47,3250929.62,Kazandı,63.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0368,2023,2023-02-14,2023-03-16,Gaziantep Devlet Hastanesi,Gaziantep,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),Metronidazol IV 5 mg/ml 100 ml Alımı,Injectable,Metronidazol IV 5 mg/ml 100 ml,adet,34695,6,3,40.07,1390268.07,36.78,1276018.69,31.02,15.65,199663.6,8.22,1.8898,1.5784,58.05,2014067.9,2.2037,81.05,2811962.39,Kazandı,67.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0369,2023,2023-02-16,2023-04-15,Bursa Kamu Hastaneleri Birliği,Bursa,Marmara,Mal,Pazarlık (MD 21 B),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,448010,6,7,20.07,8991433.36,19.05,8534458.85,16.5,13.38,1142135.13,5.08,1.8898,1.5784,30.07,13470789.85,2.2037,41.98,18807386.97,Kazandı,63.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0370,2023,2023-04-18,2023-05-21,Aydın İl Sağlık Müdürlüğü,Aydın,Ege,Mal,Pazarlık (MD 21 B),Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,19820,6,3,33.68,667587.42,29.03,575310.44,25.6,11.82,68016.39,13.82,1.8898,1.5784,45.82,908070.0,2.2037,63.97,1267811.62,Kazandı,55.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0371,2023,2023-04-01,2023-05-06,İstanbul Askeri Hastane,İstanbul,Marmara,Mal,Pazarlık (MD 21 B),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,317642,6,1,19.9,6321677.6,17.16,5449903.75,16.25,5.28,287819.15,13.79,1.8898,1.5784,27.08,8602128.08,2.2037,37.82,12009952.89,Kazandı,59.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0372,2023,2023-10-08,2023-11-10,Şanlıurfa Eğitim ve Araştırma Hastanesi,Şanlıurfa,Güneydoğu Anadolu,Mal,Çerçeve Anlaşma,Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,119476,6,3,14.66,1751238.32,11.55,1379697.16,9.57,17.15,236612.46,21.22,1.8898,1.5784,18.23,2177714.0,2.2037,25.45,3040438.63,Kazandı,61.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0373,2023,2023-06-27,2023-08-05,Konya Devlet Hastanesi,Konya,İç Anadolu,Mal,Açık İhale,Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,50774,6,2,78.96,4008879.59,74.66,3790709.75,66.27,11.23,425710.78,5.44,1.8898,1.5784,117.84,5983256.27,2.2037,164.53,8353587.08,Kazandı,60.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0374,2023,2023-07-12,2023-08-25,Denizli Belediye Sağlık İşleri Müdürlüğü,Denizli,Ege,Mal,Açık İhale,Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,22424,6,2,103.76,2326724.77,91.5,2051688.76,72.06,21.24,435786.21,11.82,1.8898,1.5784,144.42,3238385.53,2.2037,201.64,4521306.52,Kazandı,65.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0375,2023,2023-08-03,2023-09-15,Van Eğitim ve Araştırma Hastanesi,Van,Doğu Anadolu,Mal,Açık İhale,%10 Dekstroz 500 ml Alımı,IV Solution,%10 Dekstroz 500 ml,adet,819952,12,5,23.92,19611837.58,18.91,15507907.04,17.45,7.75,1201995.48,20.93,1.8898,1.5784,29.85,24477680.48,2.2037,41.67,34174774.74,Kazandı,63.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0376,2023,2022-12-13,2023-01-27,Sakarya Eğitim ve Araştırma Hastanesi,Sakarya,Marmara,Mal,Açık İhale,Parasetamol IV 10 mg/ml 100 ml Alımı,Injectable,Parasetamol IV 10 mg/ml 100 ml,adet,58389,6,4,64.92,3790623.99,55.83,3259794.27,41.16,26.27,856354.19,14.0,1.8898,1.5784,88.12,5145259.28,2.2037,123.03,7183608.63,Kazandı,67.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0377,2023,2023-05-16,2023-06-28,Konya Devlet Hastanesi,Konya,İç Anadolu,Mal,Doğrudan Temin,Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,59963,9,4,15.76,944962.45,12.95,776657.96,9.08,29.93,232457.69,17.81,1.8898,1.5784,20.44,1225876.92,2.2037,28.54,1711521.15,Kazandı,80.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0378,2023,2023-01-10,2023-02-17,Kocaeli Askeri Hastane,Kocaeli,Marmara,Mal,Pazarlık (MD 21 B),Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,108234,6,4,78.45,8491044.7,67.27,7280379.49,62.71,6.77,492866.36,14.26,1.8898,1.5784,106.17,11491350.99,2.2037,148.24,16043772.28,Kazandı,52.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0379,2023,2023-05-30,2023-07-15,Adana Belediye Sağlık İşleri Müdürlüğü,Adana,Akdeniz,Mal,Açık İhale,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,202848,12,5,13.54,2745933.96,11.33,2297838.63,9.47,16.4,376816.44,16.32,1.8898,1.5784,17.88,3626908.5,2.2037,24.97,5063746.99,Kazandı,60.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0380,2023,2023-10-27,2023-12-01,Rize Üniversite Hastanesi,Rize,Karadeniz,Mal,Açık İhale,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,154697,6,7,13.2,2042729.34,11.78,1822692.9,9.41,20.14,367029.09,10.77,1.8898,1.5784,18.6,2876938.47,2.2037,25.96,4016668.34,Kazandı,66.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2023-0381,2023,2023-09-21,2023-10-03,Erzurum Şehir Hastanesi,Erzurum,Doğu Anadolu,Mal,Açık İhale,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,43140,6,5,40.7,1755594.72,35.8,1544576.02,25.43,28.98,447598.53,12.02,1.8898,1.5784,56.51,2437958.8,2.2037,78.89,3403782.18,Kazandı,74.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
